fragment_smiles,COMPOUND_ID,SMILES,FFV_true,ffv_pred,residual,fragment_attr,FFV_confidence,ordinal_level,abs_err
CCC(=O)O,688122210,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(CCC(=O)O)c4ccc(*)cc4)cc3)cc2)cc1*,0.36717423,0.365097290277481,-0.002076939722518989,-0.0017804265022277,high,A,0.002076939722518989
C\C=C/C1=CC=CC=C1,961272139,*Nc1ccc(C2=C(c3ccccc3)/C(=C/c3ccccc3)[C@@H](N*)/C(=C/c3ccccc3)C2)cc1*,0.38000782,0.3664055049419403,-0.0136023150580597,-0.0023357093334197,high,A,0.0136023150580597
O,840698807,*CCC(C)COC(=O)C(*)C*,0.37285766,0.3683111071586609,-0.004546552841339091,0.0025802850723266,high,A,0.004546552841339091
C1=CC=CC=C1,906179701,*c1cc(-c2ccccc2)c2cc(Oc3ccc4nc(-c5ccc(-c6ccc(-c7ccc(*)c(*)c7)cc6)cc5)cc(-c5ccccc5)c4c3)ccc2n1,0.40373085,0.3812875211238861,-0.02244332887611389,-0.0012102007865905,high,A,0.02244332887611389
COCC1=CC=CC=C1,2047662238,*C=CC(COCc1ccccc1)C(*)COCc1ccccc1*,0.36790087,0.3669245541095733,-0.0009763158904266822,-0.0105266690254211,high,A,0.0009763158904266822
O,1058146720,*CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O*,0.34980137,0.3699406921863556,0.020139322186355613,-0.0011878013610839,high,A,0.020139322186355613
O=P1OC2=CC=CC=C2C2=CC=CC=C21,1207045788,*Nc1ccc(C(c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1*,0.37321457,0.3648410081863403,-0.008373561813659725,-0.0139597654342651,high,A,0.008373561813659725
C1OC2(C3=CC=CC=C13)C1=CC=CC=C1OC1=CC=CC=C12,1788446474,*OC(=O)c1cccc(C(=O)Oc2ccc3c(c2)Oc2cc(*)ccc2C32OC(=O)c3ccccc32)c1*,0.35989808,0.3682534575462341,0.00835537754623411,-0.0012659847736358,high,A,0.00835537754623411
C1CC2CC1C1C3CCC(C3)C21,1023161233,*CC(*)(C)C(=O)OC1CC2CC1C1C3CCC(C3)C21*,0.37657118,0.3668712079524994,-0.009699972047500616,-0.0093546032905578,high,A,0.009699972047500616
FC(F)F,252836035,*c1nnc(-c2ccc(Oc3cccc4c(NC(=O)c5ccc(C(c6ccc(C(=O)Nc7cccc8c(Oc9ccc(*)c(*)c9)cccc78)cc6)(C(F)(F)F)C(F)(F)F)cc5)cccc34)cc2)o1,0.37104971,0.3667375326156616,-0.004312177384338367,-0.0026709258556365,high,A,0.004312177384338367
CCl,1400204987,*OC(CCl)COC(=O)C1=C(C(=O)OCC(CCl)OC(=O)c2ccc(C(*)=O)cc2)C2C=CC1C2*,0.35028816,0.3644904553890228,0.01420229538902279,-0.0005914509296417,high,A,0.01420229538902279
O,200513526,*CC#CC#CCOC(=O)c1ccc(C(=O)O*)cc1*,0.37145321,0.3694678366184235,-0.001985373381576505,-0.0014083504676818,high,A,0.001985373381576505
CC(C)CC(C)(C)C,1949061676,*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1*,0.38283226,0.3731080234050751,-0.009724236594924884,-0.0048980355262756,high,A,0.009724236594924884
O,355968898,*C=CC1CC(*)C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C*,0.38329687,0.3645637989044189,-0.01873307109558109,-0.0003950774669647,high,A,0.01873307109558109
CCCC,522844869,*CC(*)OC(=O)CCCC1CCCCC1*,0.36748858,0.370980167388916,0.003491587388915973,0.0031375706195831,high,A,0.003491587388915973
CC1CCCC(C)C1,723328836,*Oc1cc(Oc2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)ccc1C12CC3CC(CC(C3)C1*)C2,0.36497894,0.3597718358039856,-0.005207104196014389,-0.0073128521442413,high,A,0.005207104196014389
C1=CC=CC=C1,1658493417,*Nc1ccc([C@H]2C3=CC=CCC3=C(c3ccc(N*)c(*)c3)c3ccccc32)cc1,0.36999408,0.3637295186519623,-0.006264561348037712,0.0005368947982788,high,A,0.006264561348037712
C1=CC=C(C2=CC=C(C3=CC=CC=C3)C(C3=CC=C4C=CC=CC4=C3)=C2C2=CC=C3C=CC=CC3=C2)C=C1,2147439078,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)c6c(-c7ccccc7)c(-c7ccc8ccccc8c7)c(-c7ccc8ccccc8c7)c(-c7ccccc7)c56)cc4)cc3)cc2)cc1*,0.40019815,0.3735339701175689,-0.026664179882431083,-0.0008030414581298,high,A,0.026664179882431083
CCC,1064087880,*CC1(C)C(O*)C(C)(C)C1OC(*)=O,0.37459599,0.3656465291976928,-0.008949460802307185,-0.0031805217266082,high,A,0.008949460802307185
CCCCC,303176560,*Nc1ccc(C2(c3ccccc3N*)CCCCC2)cc1*,0.35257654,0.3627765357494354,0.01019999574943542,-0.0012611448764801,high,A,0.01019999574943542
O=COCCN1C2=CC=CC=C2C2=CC=CC=C21,29928066,*CC(*)(C)C(=O)OCCn1c2ccccc2c2ccccc21,0.35181885,0.3755711555480957,0.02375230554809571,-0.0043399930000305,high,A,0.02375230554809571
CN(C)C1=CC=CC=C1,1734712168,*c1cc([N+]([O])=O)ccc1C(*)C(*)c1ccc(N(C)C)cc1,0.39669979,0.3720030725002289,-0.024696717499771093,-0.0006305515766143,high,A,0.024696717499771093
FC(F)(F)C1=CC(C(F)(F)F)=CC=C1,1943060109,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c1)C2=O,0.38603279,0.3733374416828156,-0.01269534831718444,-0.0107501626014709,high,A,0.01269534831718444
C1=CC=C(C=C1)C1=CC=CC=C1,244304146,*Cc1cc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(*)cc6)c5)cc4)c(C)c3)c3ccccc3-c3ccccc32)ccc1O*,0.3968899,0.3753015875816345,-0.021588312418365507,0.0096186220645904,high,A,0.021588312418365507
O,1508323114,*OC1CCC(OC(=O)CCCCCCCCC(*)=O)CC1*,0.35688418,0.3756907522678375,0.018806572267837496,0.0009501457214355,high,A,0.018806572267837496
OC1=CC=CC=C1,351892249,*OP(=O)(Oc1ccccc1)Oc1ccc(*)cc1*,0.34040236,0.3669766366481781,0.026574276648178075,-0.005734759569168,high,A,0.026574276648178075
C1=CC=CC=C1,58312031,*C(=O)c1ccc(C(=O)N(*)c2ccccc2)c(Sc2ccccc2)c1*,0.3849002,0.3726209938526154,-0.012279206147384647,-0.0005472421646118,high,A,0.012279206147384647
OCC1=CC=CC=C1,957944731,*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)OCc5ccccc54)cc3)cc2)cc1*,0.36114179,0.3667517006397247,0.005609910639724658,-0.0016718685626983,high,A,0.005609910639724658
O,1096482563,*CC1(COC(=O)O*)CC=CCC1*,0.3421933,0.3684832096099854,0.026289909609985396,0.0029159247875213,high,A,0.026289909609985396
O,667840086,*CCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.35533448,0.3669847667217255,0.011650286721725467,0.0005360841751098,high,A,0.011650286721725467
C1=CC=C(C=C1)CC1=CC=CC=C1,2147438921,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC(*)=O)cc3)c3ccccc3Cc3ccccc32)cc1*,0.36332436,0.3632533192634583,-7.10407365417387e-05,-0.0101875185966491,high,A,7.10407365417387e-05
O=COC12CC3CC(CC(C3)C1)C2,764326592,*C=CCC(C*)(C(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)OC12CC3CC(CC(C3)C1*)C2,0.379025,0.3714959621429443,-0.00752903785705572,0.0016471028327941,high,A,0.00752903785705572
O=C(O)C1=CC=CC=C1,765785607,*c1ccc(OC(=O)c2cc(Cl)cc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)c2)cc1*,0.36120932,0.3713398098945618,0.010130489894561778,0.0010679185390472,high,A,0.010130489894561778
CCC,195585477,*C(=O)c1ccc(N(*)CCC)cc1*,0.39207045,0.3690589845180511,-0.023011465481948934,-0.00479257106781,high,A,0.023011465481948934
CC(C)CC(C)C,161201125,*CC(*)C(=O)OC1CC(C)CC(C)(C)C1*,0.38012306,0.3638523876667022,-0.01627067233329782,-0.0015812337398529,high,A,0.01627067233329782
O,1730293187,*CCCCCCCCn1c2ccccc2c2cc(COC(=O)C(*)(C)C*)ccc21,0.36745632,0.359263676404953,-0.008192643595047011,0.0018958866596221,high,A,0.008192643595047011
NC1=CC=CC=C1N,1694201985,*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8ccccc8nc7*)cc6)cc5)cc4)cc3)cc2)cc1*,0.38425793,0.3689237654209137,-0.015334164579086318,-0.0031696259975433,high,A,0.015334164579086318
NC1=CC=CC=C1,91029862,*c1ccc(Oc2ccc(-c3cc(-c4cccc(-c5cc(*)c6ccccc6n5)c4)nc4ccccc34)cc2)cc1*,0.40199506,0.3820112586021423,-0.019983801397857714,0.0024070084095001,high,A,0.019983801397857714
C1=CC=CC=C1,2147438809,*Oc1c(-c2ccccc2)cc(Cc2cc(-c3ccccc3)c(OC(=O)CCCCCC(*)=O)c(-c3ccccc3)c2)cc1-c1ccccc1*,0.37107521,0.3581610321998596,-0.01291417780014037,-0.0037757694721221,high,A,0.01291417780014037
FC1=CC=C(C2=CC=C(C3=CC=C(F)C=C3)C(C3=CC=C(F)C=C3)=C2C2=CC=C(F)C=C2)C=C1,208376671,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)c6c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c56)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1*,0.40028133,0.3819939494132995,-0.018287380586700486,0.0168968677520751,high,A,0.018287380586700486
C1=CC=CC=C1,712424232,*c1ncnc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,0.38355919,0.3692833125591278,-0.01427587744087222,-0.0026680946350097,high,A,0.01427587744087222
C1C2CC3CC1CC(C2)C3,1783173657,*CC(*)(CC(=O)OC(C)C)C(=O)OC12CC3CC(CC(C3)C1*)C2,0.39313368,0.3665337026119232,-0.02659997738807679,-0.0011112749576568,high,A,0.02659997738807679
N#CCC#N,2147438961,*Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3cccc(C(Nc4ccc(*)cc4)=C(C#N)C#N)c3)cc2)cc1*,0.39273786,0.3709358930587768,-0.021801966941223216,-0.0001474797725677,high,A,0.021801966941223216
CCC1CCCCC1C,436303110,*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCC3CCCCC3C2)cc1*,0.37550202,0.3635249435901642,-0.011977076409835807,-0.0047703921794891,high,A,0.011977076409835807
CC1=CC=CC=C1C,1892438799,*Cc1cc(-c2cc(C)c(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc(C)c1*,0.38934069,0.3795021593570709,-0.00983853064292911,-0.0004173636436462,high,A,0.00983853064292911
C,2072955704,*COC(*)(C)C*,0.34572991,0.364651221036911,0.018921311036911026,-9.987950325012209e-05,high,A,0.018921311036911026
CCC,2147438658,*Nc1ccc(C(CC)(CCC)c2ccc(N*)c(*)c2)cc1,0.35892089,0.3630622029304504,0.0041413129304503915,-0.0002637684345245,high,A,0.0041413129304503915
O,898827717,*C/C=C\COC(=O)CCCCCCCCC(=O)O*,0.35027613,0.3743266761302948,0.02405054613029478,0.0007031917572021,high,A,0.02405054613029478
C1=CC=CC=C1,1828973221,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(P(=O)(c6ccccc6)c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1*,0.35364817,0.3644461929798126,0.010798022979812638,-0.0061383426189422,high,A,0.010798022979812638
CCCC,1511530438,*CCC(C)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)OC1COC2C(*)COC12)C(C)CC)C(=O)O*,0.35095234,0.3676410257816315,0.016688685781631518,-0.0007999718189239,high,A,0.016688685781631518
O,323411656,*Cc1cc(CNC(=O)CCCCC(=O)N*)cc(C(C)(C)C)c1*,0.34360475,0.3672129452228546,0.023608195222854567,0.0002330958843231,high,A,0.023608195222854567
O,1837536238,*CCn1c2ccccc2c2cc(COC(=O)C(*)(C)C*)ccc21,0.3554716,0.3621875166893005,0.006715916689300494,0.0027673959732055,high,A,0.006715916689300494
O=C(O)C1=CC=CC=C1,2058537463,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1*,0.38030093,0.3680204808712005,-0.012280449128799498,0.0012415826320648,high,A,0.012280449128799498
C1=C[C@@H]2CCCC[C@@H]2C=C1,1572814745,*NC1=C(c2c(N*)ccc3c2CCCC3)[C@H]2CCCC[C@H]2C=C1*,0.36912749,0.3666642367839813,-0.0024632532160187015,0.0023681342601776,high,A,0.0024632532160187015
O,2124483443,*CCCCCCn1c2ccccc2c2cc(COC(=O)C(*)(C)C*)ccc21,0.36971613,0.3581659018993378,-0.011550228100662197,0.001653516292572,high,A,0.011550228100662197
C1CCCCC1,1049514979,*Nc1ccc([C@H](C)c2ccc(C(C)(c3ccc([C@@H](C)c4ccc(N*)c(*)c4C)cc3)C3CCCCC3)cc2)c(C)c1,0.37519578,0.3620937645435333,-0.013102015456466665,-0.0033620119094848,high,A,0.013102015456466665
O,1589532910,*C=CC1CC(*)C(C(=O)OC)C1C(=O)OC*,0.35233888,0.3669210255146026,0.014582145514602574,-0.000275045633316,high,A,0.014582145514602574
C1=CC=CC=C1,679533117,*Nc1ccc([C@@H](c2ccccc2)c2ccc(N*)c([C@@H](c3ccccc3)c3ccc(N)cc3)c2)cc1*,0.36527705,0.3655504345893859,0.0002733845893859166,0.0002892017364501,high,A,0.0002733845893859166
CC1=CC=CC=C1C,972393663,*Nc1ccc(C2(c3ccc(N*)c(*)c3)Cc3ccccc3C2)cc1,0.35273195,0.3638784945011138,0.011146544501113798,-0.0001591920852661,high,A,0.011146544501113798
O=CCCl,1142382691,*c1ccc(Cc2ccc(N3C(=O)C(Cl)=C(Oc4ccc(C(c5ccc(OC6=C(Cl)C(=O)N(*)C6=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)C3=O)cc2)cc1*,0.36436728,0.3762269914150238,0.011859711415023788,0.0020557463169097,high,A,0.011859711415023788
O,764504672,*CCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1*,0.36896475,0.3584193825721741,-0.010545367427825914,0.0011229574680328,high,A,0.010545367427825914
CCC,1692151346,*CC1CCCC(COC(=O)c2ccc(C(=O)O*)cc2)C1*,0.35298607,0.3665758907794952,0.01358982077949522,0.0033303260803222,high,A,0.01358982077949522
C,561427423,*CC(C)OC(=O)c1ccccc1C(*)C*,0.36610214,0.3622251212596893,-0.0038770187403107115,-0.0007659494876861,high,A,0.0038770187403107115
CCC(C)CC,21520341,*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C)CC2)cc1*,0.37589597,0.3717401146888733,-0.004155855311126722,-0.0062659502029418,high,A,0.004155855311126722
C1=CC=CC=C1,680389374,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(OP(=O)(Oc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c3ccccc3)c1)C2=O,0.36051533,0.3846946418285369,0.024179311828536887,0.004506093263626,high,A,0.024179311828536887
C1=CC=C(C2CC3CCC2C3)C=C1,1370904651,*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C2C3CCC(C3)C2c2ccccc2)cc1*,0.36998662,0.3646665573120117,-0.005320062687988292,-0.0039562106132507,high,A,0.005320062687988292
CC1=C([N+]([O])=O)C(C)=CC(N=NC2=CC=C(N=NC3=CC=CC=C3)C=C2)=C1,719137941,*CC#CC#CCOc1ccc(C(=O)OCCN(CCOC(=O)c2ccc(O*)cc2)c2ccc(N=Nc3ccc(N=Nc4cc(C)c([N+]([O])=O)c(C)c4)cc3)cc2)cc1*,0.3672374,0.3659249424934387,-0.001312457506561282,-0.0002164006233215,high,A,0.001312457506561282
C1=CC=CC=C1,102464376,*Nc1ccc(CCc2c3ccccc3c(-c3c4ccccc4c(/C=C/c4ccc(N*)c(*)c4)c4ccccc34)c3ccccc23)cc1,0.36999333,0.3675620019435882,-0.00243132805641183,-0.0016995728015899,high,A,0.00243132805641183
C1CC2CC1C1C3CCC(C3)C21,1104675070,*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C2CC3CC2C2C4CCC(C4)C32)cc1*,0.37873472,0.3643268406391143,-0.014407879360885723,-0.0042959153652191,high,A,0.014407879360885723
CCC,2147438894,*Oc1ccc(C(C)(CCC)c2ccc(OC(*)=O)cc2)cc1*,0.37045396,0.3681549668312073,-0.002298993168792729,-0.0003054618835449,high,A,0.002298993168792729
C1=CC=C2C(=C1)C1=CC=CC=C1[C@]21C2=CC=CC=C2C2=CC=CC=C21,1997665708,*Nc1ccc2c(c1)[C@]1(c3ccccc3-2)c2ccccc2-c2ccc(N*)c(-c3ccccc3)c21,0.377512415,0.3656910598278046,-0.011821355172195402,0.0046690940856933,high,A,0.011821355172195402
O=CNC(=O)OC1=C(Br)C=C(S(=O)(=O)C2=CC(Br)=C(O)C(Br)=C2)C=C1Br,41977066,*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,0.37549639,0.367815101146698,-0.007681288853301993,-0.0120960295200347,high,A,0.007681288853301993
CCC(C1=CC=CC=C1)CC,842167683,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CCC3C4)cc2)cc1*,0.38120517,0.3697008311748505,-0.011504338825149507,-0.0009693622589111,high,A,0.011504338825149507
CCCC[C@H]1CC[C@H](/C=C/[C@H]2CC[C@H](C(C)C)CC2)CC1,2006513781,*Nc1ccc(C(c2ccc(N*)c(*)c2)[C@@H](CCC)[C@H]2CC[C@H](/C=C/[C@H]3CC[C@H](C(C)C)CC3)CC2)cc1,0.37803401,0.3647652268409729,-0.013268783159027076,0.001506620645523,high,A,0.013268783159027076
C1=CC=C2C(=C1)CCC21CCC2=CC=CC=C21,2079617222,*Nc1ccc2c(c1)CCC21CCc2cc(N*)ccc21,0.359460575,0.361559784412384,0.0020992094123840066,0.0055050194263458,high,A,0.0020992094123840066
N#CC(C#N)=C(C#N)C1=CC=CC=C1,1964792280,*c1cc(-c2ccccc2)c2cc(Oc3ccc4nc(-c5ccc(OCCN(CCOc6ccc(*)c(*)c6)c6ccc(C(C#N)=C(C#N)C#N)cc6)cc5)cc(-c5ccccc5)c4c3)ccc2n1,0.38278631,0.375870954990387,-0.0069153550096130445,0.0021909952163696,high,A,0.0069153550096130445
N[C@H]1CCCCC1,1706553936,*Nc1ccc(C(C)(CC([C@H]2CC[C@H](N)CC2)[C@H]2CC[C@H](N*)CC2)c2ccc(N)cc2)cc1*,0.35832784,0.3659215033054351,0.007593663305435094,0.0018970906734466,high,A,0.007593663305435094
C1=CC=CC=C1,937233675,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1*,0.36891791,0.3656511723995209,-0.0032667376004791304,-0.0005890190601348,high,A,0.0032667376004791304
O,494602606,*CCCCCCCNC(=O)CCCCC(=O)N*,0.3410138,0.3654027938842773,0.024388993884277343,0.0021041810512542,high,A,0.024388993884277343
CCC,760704855,*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1*,0.35986074,0.3737127661705017,0.013852026170501686,-0.0003128230571746,high,A,0.013852026170501686
CC(C)CC(C)C,197075441,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C45CC6CC(CC(c7ccc(*)cc7)(C6)C4)C5)cc3)cc2)cc1*,0.37269141,0.3638086199760437,-0.00888279002395631,-0.0018544733524322,high,A,0.00888279002395631
C,991486562,*CCC(C)C(*)C*,0.38748444,0.3686980068683624,-0.01878643313163758,-0.0007280766963958,high,A,0.01878643313163758
C1=CC=NC=C1,466488035,*c1ccc(Oc2c(C)cc(C(c3cccnc3)c3cc(C)c(Oc4ccc(N5C(=O)CC(Nc6cccc(NC7CC(=O)N(*)C7=O)c6)C5=O)cc4)c(C)c3)cc2C)cc1*,0.3838921,0.3673486769199371,-0.016543423080062902,-0.0036628901958465,high,A,0.016543423080062902
C1=CC=CC=C1,559980070,*Oc1ccc(Oc2ccc(C(=Nc3ccc(N=C(c4ccccc4)c4ccc(*)cc4)cc3)c3ccccc3)cc2)cc1*,0.38545938,0.3715118110179901,-0.013947568982009939,0.000141829252243,high,A,0.013947568982009939
C1=CC=CC=C1,2147438338,*C(=O)NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NNC(=O)c3cncc(*)c3)cc2)cc1*,0.36547823,0.3797422766685486,0.01426404666854858,-0.0007774114608764,high,A,0.01426404666854858
C,636526191,*COc1cc(C(=O)Oc2ccc(OC)cc2)ccc1OCCCCCCOC(=O)C(*)(C)C*,0.34293786,0.3518361449241638,0.008898284924163835,-0.0002840042114257,high,A,0.008898284924163835
O=COCC1=CC=CC=C1,614253049,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1*,0.34821284,0.3644959926605224,0.016283152660522382,-0.004069572687149,high,A,0.016283152660522382
CCCCCCCCCCBr,164916720,*CCCCCCOC(=O)C(CCCCCCCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1*,0.37107899,0.3590393304824829,-0.01203965951751712,-0.0039741039276123,high,A,0.01203965951751712
CC1=CC=CC=C1,1744939463,*CCN(Cc1ccccc1)C(=O)S*,0.36007699,0.3700306951999664,0.009953705199966412,-0.0084187746047973,high,A,0.009953705199966412
C1=CC=C(C=C1)C1=CC=CC=C1,128211105,*Oc1ccc(C2(c3ccc(OC(=O)C45CC6CC(CC(C(*)=O)(C6)C4)C5)cc3)c3ccccc3-c3ccccc32)cc1*,0.38474727,0.3630846381187439,-0.021662631881256056,-0.0082214415073394,high,A,0.021662631881256056
CCC,2147438666,*Nc1ccc(C(CCC)(CCC)c2ccc(N*)c(*)c2)cc1,0.36239191,0.3632478296756744,0.0008559196756744436,0.0002545535564422,high,A,0.0008559196756744436
C1=CC2=C(C=C1)C1(C3=CC=CC=C23)C2=CC=CC=C2C2=CC=CC=C21,1954306622,*Nc1cc2c(c(N*)c1N)-c1ccccc1C21c2ccccc2-c2ccccc21,0.37629547,0.365022200345993,-0.011273269654007045,0.0077294886112213,high,A,0.011273269654007045
CC(C)[C@@]1(C)C=CC(C)(C)C1(C)C,1194500574,*CC1(C)c2cc(N*)c(N*)c3c2[C@@](C)(C(C)(C)C3(C)C)C1(C)C,0.36944886,0.3598897516727447,-0.009559108327255317,-0.0025652110576629,high,A,0.009559108327255317
CCC(C(C)(C)C)CC,2147438843,*Oc1cc(OC(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(C(*)=O)cc6)cc5)CCC(C(C)(C)C)CC4)cc3)cc2)ccc1C12CC3CC(CC(C3)C1*)C2,0.38278757,0.3628917217254638,-0.01989584827453622,0.0004846811294555,high,A,0.01989584827453622
CCCCCCCCCCC,688609690,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCCCCCCCCCC6)cc5)cc4C3=O)cc2)cc1*,0.38469309,0.3626442670822143,-0.022048822917785704,-0.0170130848884582,high,A,0.022048822917785704
O,828904716,*CCCCCCNC(=O)CCC(C)CC(=O)N*,0.33972833,0.3651411056518555,0.025412775651855457,0.0024682700634002,high,A,0.025412775651855457
C1=CC=C2C=CC=CC2=C1,953208758,*Nc1ccc(/C=C/c2c(-c3ccc4ccccc4c3)c(-c3ccc4ccccc4c3)c(N*)c(-c3ccc4ccccc4c3)c2-c2ccc3ccccc3c2)cc1*,0.36715532,0.3661332666873932,-0.0010220533126067965,-0.0024625778198242,high,A,0.0010220533126067965
C1=CC=C(C=C1)C1=CC=CC=C1,1166758072,*CCOc1ccc(C2(c3ccc(OCCO[Si](O*)(c4ccccc4)c4ccccc4)cc3)c3ccccc3-c3ccccc32)cc1*,0.36865547,0.369344162940979,0.0006886929409790077,0.000862294435501,high,A,0.0006886929409790077
C1=CC2=CC=CC=C2C=C1,1455090776,*Nc1ccc(-c2ccccc2)c(-c2ccc(N*)c3ccccc23)c1-c1cccc2ccccc12,0.36684133,0.3683326244354248,0.0014912944354247837,0.0017936944961547,high,A,0.0014912944354247837
O=CN(C1=CC=CC=C1)C=O,538540896,*CC(C)(C)C1C(=O)N(c2ccccc2)C(=O)C1*,0.35392644,0.3663831651210785,0.012456725121078482,-0.0097777187824249,high,A,0.012456725121078482
CCCCCCO,1788116403,*Oc1ccc(-c2ccc(OC(=O)c3cc(OCCCCCC)c(C(*)=O)cc3OCCCCCC)cc2)cc1*,0.3630012,0.3633338451385498,0.00033264513854980304,0.0007973730564117,high,A,0.00033264513854980304
O,1972780662,*CCOCCOC(=O)C(*)C*,0.35976017,0.3682821094989776,0.008521939498977615,0.0022514343261718,high,A,0.008521939498977615
FC(F)F,2147438946,*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)c2)cc1*,0.35683545,0.3682873010635376,0.011451851063537577,-0.0037685573101043,high,A,0.011451851063537577
O,665803754,*CCCCCCCNC(=O)N*,0.34708922,0.3679896891117096,0.02090046911170962,0.0078270018100738,high,A,0.02090046911170962
Cl,2049016668,*CCCCCCCCC(Cl)C(*)Cl,0.39594162,0.3771884858608246,-0.018753134139175398,0.0002672255039215,high,A,0.018753134139175398
OC1=CC=CC=C1,840194928,*CCCCCCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C*,0.37504022,0.3611400485038757,-0.01390017149612427,-0.004482364654541,high,A,0.01390017149612427
O,5709902,*Nc1ccc(NC(=O)CCCCCCC(*)=O)cc1*,0.33579028,0.360435152053833,0.024644872053832978,0.0011361062526702,high,A,0.024644872053832978
CCCCCOC1=CC(C2=CC=CC=N2)=NC(C2=CC=CC=N2)=C1,2147438488,*CCCCCCOC(=O)C(CCCCCOc1cc(-c2ccccn2)nc(-c2ccccn2)c1)C(=O)OCCCCCCOc1ccc(-c2ccc(O*)cc2)cc1*,0.36437086,0.3516445994377136,-0.012726260562286429,-0.0136595726013183,high,A,0.012726260562286429
